SubscriptionID,CompanyID,PlanID,SnapshotDateKey,ActiveUsers,MRR_Amount,IsActive,IsChurned,IsUpgrade,IsDowngrade,DateKey,FullDate
418,20,2,20260701,9,189,1,0,0,0,20260701,2026-07-01
419,20,2,20260801,20,299,1,0,0,0,20260801,2026-08-01
420,20,2,20260901,18,279,1,0,0,0,20260901,2026-09-01
421,20,2,20261001,19,289,1,0,0,0,20261001,2026-10-01
422,20,2,20261101,16,259,1,0,0,0,20261101,2026-11-01
423,20,2,20261201,14,239,1,0,0,0,20261201,2026-12-01
424,21,1,20250401,96,529,1,0,0,0,20250401,2025-04-01
425,21,1,20250501,79,444,1,0,0,0,20250501,2025-05-01
426,21,1,20250601,84,469,1,0,0,0,20250601,2025-06-01
427,21,1,20250701,62,359,1,0,0,0,20250701,2025-07-01
428,21,1,20250801,57,334,1,0,0,0,20250801,2025-08-01
429,21,1,20250901,48,289,1,0,0,0,20250901,2025-09-01
430,21,1,20251001,63,364,1,0,0,0,20251001,2025-10-01
431,21,2,20251101,56,659,1,0,1,0,20251101,2025-11-01
432,21,2,20251201,31,409,1,0,0,0,20251201,2025-12-01
433,21,2,20260101,55,649,1,0,0,0,20260101,2026-01-01
434,21,2,20260201,90,999,1,0,0,0,20260201,2026-02-01
435,21,2,20260301,26,359,1,0,0,0,20260301,2026-03-01
436,21,2,20260401,49,589,1,0,0,0,20260401,2026-04-01
437,21,2,20260501,47,569,1,0,0,0,20260501,2026-05-01
438,21,2,20260601,39,489,1,0,0,0,20260601,2026-06-01
439,21,2,20260701,73,829,1,0,0,0,20260701,2026-07-01
440,21,2,20260801,49,589,1,0,0,0,20260801,2026-08-01
441,21,2,20260901,88,979,1,0,0,0,20260901,2026-09-01
442,21,2,20261001,82,919,1,0,0,0,20261001,2026-10-01
443,21,2,20261101,89,989,1,0,0,0,20261101,2026-11-01
444,21,2,20261201,49,589,1,0,0,0,20261201,2026-12-01
445,22,1,20221101,14,119,1,0,0,0,20221101,2022-11-01
446,22,1,20221201,20,149,1,0,0,0,20221201,2022-12-01
447,22,1,20230101,20,149,0,1,0,0,20230101,2023-01-01
448,23,1,20221101,8,89,1,0,0,0,20221101,2022-11-01
449,23,1,20221201,15,124,1,0,0,0,20221201,2022-12-01
450,23,1,20230101,20,149,1,0,0,0,20230101,2023-01-01
451,23,1,20230201,15,124,1,0,0,0,20230201,2023-02-01
452,23,1,20230301,15,124,1,0,0,0,20230301,2023-03-01
453,23,1,20230401,16,129,1,0,0,0,20230401,2023-04-01
454,23,1,20230501,11,104,1,0,0,0,20230501,2023-05-01
455,23,1,20230601,13,114,1,0,0,0,20230601,2023-06-01
456,23,1,20230701,5,74,1,0,0,0,20230701,2023-07-01
457,23,1,20230801,10,99,1,0,0,0,20230801,2023-08-01
458,23,1,20230901,17,134,1,0,0,0,20230901,2023-09-01
459,23,1,20231001,9,94,1,0,0,0,20231001,2023-10-01
460,23,1,20231101,8,89,1,0,0,0,20231101,2023-11-01
461,23,1,20231201,20,149,1,0,0,0,20231201,2023-12-01
462,23,1,20240101,14,119,1,0,0,0,20240101,2024-01-01
463,23,1,20240201,12,109,1,0,0,0,20240201,2024-02-01
464,23,1,20240301,8,89,1,0,0,0,20240301,2024-03-01
465,23,1,20240401,12,109,1,0,0,0,20240401,2024-04-01
466,23,1,20240501,9,94,1,0,0,0,20240501,2024-05-01
467,23,1,20240601,20,149,0,1,0,0,20240601,2024-06-01
468,24,1,20241001,98,539,1,0,1,1,20241001,2024-10-01
469,24,1,20241101,82,459,1,0,0,0,20241101,2024-11-01
470,24,1,20241201,53,314,1,0,0,0,20241201,2024-12-01
471,24,1,20250101,67,384,1,0,0,0,20250101,2025-01-01
472,24,1,20250201,91,504,1,0,0,0,20250201,2025-02-01
473,24,1,20250301,92,509,1,0,0,0,20250301,2025-03-01
474,24,1,20250401,73,414,1,0,0,0,20250401,2025-04-01
475,24,1,20250501,73,414,1,0,0,0,20250501,2025-05-01
476,24,1,20250601,92,509,1,0,0,0,20250601,2025-06-01
477,24,1,20250701,49,294,1,0,0,0,20250701,2025-07-01
478,24,1,20250801,60,349,1,0,0,0,20250801,2025-08-01
479,24,1,20250901,79,444,0,1,0,0,20250901,2025-09-01
480,25,2,20230301,19,289,1,0,1,0,20230301,2023-03-01
481,25,2,20230401,16,259,1,0,0,0,20230401,2023-04-01
482,25,2,20230501,10,199,1,0,0,0,20230501,2023-05-01
483,25,2,20230601,7,169,1,0,0,0,20230601,2023-06-01
484,25,2,20230701,8,179,1,0,0,0,20230701,2023-07-01
485,25,2,20230801,13,229,1,0,0,0,20230801,2023-08-01
486,25,2,20230901,18,279,1,0,0,0,20230901,2023-09-01
487,25,2,20231001,16,259,1,0,0,0,20231001,2023-10-01
488,25,1,20231101,10,99,1,0,0,1,20231101,2023-11-01
489,25,1,20231201,9,94,1,0,0,0,20231201,2023-12-01
490,25,1,20240101,13,114,1,0,0,0,20240101,2024-01-01
491,25,1,20240201,18,139,1,0,0,0,20240201,2024-02-01
492,25,1,20240301,12,109,1,0,0,0,20240301,2024-03-01
493,25,1,20240401,14,119,1,0,0,0,20240401,2024-04-01
494,25,1,20240501,8,89,1,0,0,0,20240501,2024-05-01
495,25,1,20240601,10,99,1,0,0,0,20240601,2024-06-01
496,25,1,20240701,13,114,1,0,0,0,20240701,2024-07-01
497,25,1,20240801,16,129,1,0,0,0,20240801,2024-08-01
498,25,1,20240901,8,89,1,0,0,0,20240901,2024-09-01
499,25,1,20241001,8,89,1,0,0,0,20241001,2024-10-01
500,25,1,20241101,5,74,1,0,0,0,20241101,2024-11-01
501,25,1,20241201,5,74,1,0,0,0,20241201,2024-12-01
502,25,1,20250101,12,109,1,0,0,0,20250101,2025-01-01
503,25,1,20250201,20,149,1,0,0,0,20250201,2025-02-01
504,25,1,20250301,12,109,0,1,0,0,20250301,2025-03-01
505,26,1,20220901,5,74,1,0,0,0,20220901,2022-09-01
506,26,1,20221001,11,104,0,1,0,0,20221001,2022-10-01
507,27,1,20231201,9,94,1,0,0,0,20231201,2023-12-01
508,27,1,20240101,13,114,1,0,0,0,20240101,2024-01-01
509,27,1,20240201,16,129,1,0,0,0,20240201,2024-02-01
510,27,1,20240301,9,94,0,1,0,0,20240301,2024-03-01
511,28,1,20230201,22,159,1,0,0,0,20230201,2023-02-01
512,28,1,20230301,99,544,1,0,0,0,20230301,2023-03-01
513,28,1,20230401,73,414,1,0,0,0,20230401,2023-04-01
514,28,1,20230501,27,184,1,0,0,0,20230501,2023-05-01
515,28,1,20230601,39,244,1,0,0,0,20230601,2023-06-01
516,28,1,20230701,43,264,1,0,0,0,20230701,2023-07-01
517,28,1,20230801,24,169,1,0,0,0,20230801,2023-08-01
518,28,1,20230901,94,519,1,0,0,0,20230901,2023-09-01
519,28,1,20231001,78,439,1,0,0,0,20231001,2023-10-01
520,28,1,20231101,99,544,1,0,0,0,20231101,2023-11-01
521,28,1,20231201,23,164,1,0,0,0,20231201,2023-12-01
522,28,1,20240101,42,259,1,0,0,0,20240101,2024-01-01
523,28,1,20240201,75,424,1,0,0,0,20240201,2024-02-01
524,28,1,20240301,85,474,0,1,0,0,20240301,2024-03-01
525,29,1,20230801,20,149,0,1,0,0,20230801,2023-08-01
526,30,1,20220601,20,149,1,0,0,0,20220601,2022-06-01
527,30,1,20220701,15,124,1,0,0,0,20220701,2022-07-01
528,30,1,20220801,18,139,1,0,0,0,20220801,2022-08-01
529,30,1,20220901,9,94,1,0,0,0,20220901,2022-09-01
530,30,1,20221001,18,139,1,0,0,0,20221001,2022-10-01
531,30,1,20221101,11,104,1,0,0,0,20221101,2022-11-01
532,30,1,20221201,9,94,1,0,0,0,20221201,2022-12-01
533,30,1,20230101,17,134,1,0,0,0,20230101,2023-01-01
534,30,1,20230201,7,84,1,0,0,0,20230201,2023-02-01
535,30,1,20230301,19,144,1,0,0,0,20230301,2023-03-01
536,30,1,20230401,6,79,0,1,0,0,20230401,2023-04-01
537,31,1,20250701,16,129,1,0,0,0,20250701,2025-07-01
538,31,1,20250801,15,124,1,0,0,0,20250801,2025-08-01
539,31,1,20250901,6,79,1,0,0,0,20250901,2025-09-01
540,31,1,20251001,10,99,1,0,0,0,20251001,2025-10-01
541,31,1,20251101,15,124,1,0,0,0,20251101,2025-11-01
542,31,1,20251201,6,79,1,0,0,0,20251201,2025-12-01
543,31,1,20260101,19,144,1,0,0,0,20260101,2026-01-01
544,31,1,20260201,19,144,1,0,0,0,20260201,2026-02-01
545,31,1,20260301,19,144,1,0,0,0,20260301,2026-03-01
546,31,1,20260401,15,124,1,0,0,0,20260401,2026-04-01
547,31,1,20260501,20,149,1,0,0,0,20260501,2026-05-01
548,31,1,20260601,10,99,1,0,0,0,20260601,2026-06-01
549,31,1,20260701,15,124,1,0,0,0,20260701,2026-07-01
550,31,1,20260801,9,94,1,0,0,0,20260801,2026-08-01
551,31,1,20260901,6,79,1,0,0,0,20260901,2026-09-01
552,31,1,20261001,5,74,1,0,0,0,20261001,2026-10-01
553,31,1,20261101,13,114,1,0,0,0,20261101,2026-11-01
554,31,1,20261201,19,144,1,0,0,0,20261201,2026-12-01
555,32,1,20230601,6,79,1,0,0,0,20230601,2023-06-01
556,32,1,20230701,11,104,1,0,0,0,20230701,2023-07-01
557,32,1,20230801,11,104,1,0,0,0,20230801,2023-08-01
558,32,1,20230901,11,104,1,0,0,0,20230901,2023-09-01
559,32,1,20231001,13,114,1,0,0,0,20231001,2023-10-01
560,32,1,20231101,20,149,1,0,0,0,20231101,2023-11-01
561,32,1,20231201,7,84,1,0,0,0,20231201,2023-12-01
562,32,1,20240101,14,119,1,0,0,0,20240101,2024-01-01
563,32,1,20240201,12,109,1,0,0,0,20240201,2024-02-01
564,32,1,20240301,14,119,1,0,0,0,20240301,2024-03-01
565,32,1,20240401,11,104,1,0,0,0,20240401,2024-04-01
566,32,1,20240501,16,129,1,0,0,0,20240501,2024-05-01
567,32,1,20240601,12,109,1,0,0,0,20240601,2024-06-01
568,32,1,20240701,11,104,0,1,0,0,20240701,2024-07-01
569,33,2,20230201,74,839,1,0,1,0,20230201,2023-02-01
570,33,2,20230301,37,469,1,0,0,0,20230301,2023-03-01
571,33,2,20230401,55,649,1,0,0,0,20230401,2023-04-01
572,33,2,20230501,65,749,1,0,0,0,20230501,2023-05-01
573,33,3,20230601,52,1239,1,0,1,0,20230601,2023-06-01
574,33,4,20230701,33,1654,1,0,1,0,20230701,2023-07-01
575,33,4,20230801,25,1374,1,0,0,0,20230801,2023-08-01
576,33,4,20230901,84,3439,1,0,0,0,20230901,2023-09-01
577,33,4,20231001,21,1234,1,0,0,0,20231001,2023-10-01
578,33,4,20231101,53,2354,1,0,0,0,20231101,2023-11-01
579,33,4,20231201,39,1864,1,0,0,0,20231201,2023-12-01
580,33,4,20240101,71,2984,1,0,0,0,20240101,2024-01-01
581,33,4,20240201,53,2354,0,1,0,0,20240201,2024-02-01
582,34,1,20240901,69,394,1,0,0,0,20240901,2024-09-01
583,34,1,20241001,56,329,1,0,0,0,20241001,2024-10-01
584,34,1,20241101,96,529,1,0,0,0,20241101,2024-11-01
585,34,1,20241201,71,404,1,0,0,0,20241201,2024-12-01
586,34,1,20250101,30,199,1,0,0,0,20250101,2025-01-01
587,34,1,20250201,52,309,1,0,0,0,20250201,2025-02-01
588,34,1,20250301,82,459,1,0,0,0,20250301,2025-03-01
589,34,1,20250401,42,259,1,0,0,0,20250401,2025-04-01
590,34,1,20250501,92,509,1,0,0,0,20250501,2025-05-01
591,34,1,20250601,40,249,1,0,0,0,20250601,2025-06-01
592,34,1,20250701,51,304,1,0,0,0,20250701,2025-07-01
593,34,1,20250801,42,259,1,0,0,0,20250801,2025-08-01
594,34,1,20250901,98,539,1,0,0,0,20250901,2025-09-01
595,34,1,20251001,53,314,1,0,0,0,20251001,2025-10-01
596,34,1,20251101,29,194,1,0,0,0,20251101,2025-11-01
597,34,1,20251201,46,279,1,0,0,0,20251201,2025-12-01
598,34,1,20260101,59,344,1,0,0,0,20260101,2026-01-01
599,34,1,20260201,99,544,1,0,0,0,20260201,2026-02-01
600,34,1,20260301,48,289,1,0,0,0,20260301,2026-03-01
601,34,1,20260401,42,259,1,0,0,0,20260401,2026-04-01
602,34,2,20260501,51,609,1,0,1,0,20260501,2026-05-01
603,34,2,20260601,81,909,1,0,0,0,20260601,2026-06-01
604,34,2,20260701,30,399,1,0,0,0,20260701,2026-07-01
605,34,2,20260801,38,479,1,0,0,0,20260801,2026-08-01
606,34,2,20260901,70,799,1,0,0,0,20260901,2026-09-01
607,34,2,20261001,27,369,1,0,0,0,20261001,2026-10-01
608,34,2,20261101,33,429,1,0,0,0,20261101,2026-11-01
609,34,2,20261201,40,499,1,0,0,0,20261201,2026-12-01
610,35,1,20230301,20,149,1,0,0,0,20230301,2023-03-01
611,35,1,20230401,15,124,1,0,0,0,20230401,2023-04-01
612,35,1,20230501,5,74,1,0,0,0,20230501,2023-05-01
613,35,1,20230601,6,79,1,0,0,0,20230601,2023-06-01
614,35,1,20230701,19,144,1,0,0,0,20230701,2023-07-01
615,35,1,20230801,16,129,1,0,0,0,20230801,2023-08-01
616,35,1,20230901,15,124,1,0,0,0,20230901,2023-09-01
617,35,1,20231001,12,109,1,0,0,0,20231001,2023-10-01
618,35,1,20231101,8,89,1,0,0,0,20231101,2023-11-01
619,35,1,20231201,20,149,1,0,0,0,20231201,2023-12-01
620,35,1,20240101,18,139,1,0,0,0,20240101,2024-01-01
621,35,1,20240201,8,89,1,0,0,0,20240201,2024-02-01
622,35,1,20240301,15,124,1,0,0,0,20240301,2024-03-01
623,35,1,20240401,19,144,1,0,0,0,20240401,2024-04-01
624,35,1,20240501,5,74,1,0,0,0,20240501,2024-05-01
625,35,1,20240601,20,149,1,0,0,0,20240601,2024-06-01
626,35,1,20240701,16,129,1,0,0,0,20240701,2024-07-01
627,35,1,20240801,16,129,1,0,0,0,20240801,2024-08-01
628,35,1,20240901,10,99,1,0,0,0,20240901,2024-09-01
629,35,1,20241001,13,114,1,0,0,0,20241001,2024-10-01
630,35,1,20241101,7,84,1,0,0,0,20241101,2024-11-01
631,35,1,20241201,14,119,1,0,0,0,20241201,2024-12-01
632,35,1,20250101,14,119,1,0,0,0,20250101,2025-01-01
633,35,1,20250201,11,104,1,0,0,0,20250201,2025-02-01
634,35,1,20250301,11,104,1,0,0,0,20250301,2025-03-01
635,35,1,20250401,7,84,1,0,0,0,20250401,2025-04-01
636,35,1,20250501,18,139,1,0,0,0,20250501,2025-05-01
637,35,1,20250601,10,99,1,0,0,0,20250601,2025-06-01
638,35,1,20250701,20,149,1,0,0,0,20250701,2025-07-01
639,35,1,20250801,7,84,1,0,0,0,20250801,2025-08-01
640,35,1,20250901,8,89,1,0,0,0,20250901,2025-09-01
641,35,1,20251001,7,84,1,0,0,0,20251001,2025-10-01
642,35,1,20251101,10,99,1,0,0,0,20251101,2025-11-01
643,35,1,20251201,13,114,1,0,0,0,20251201,2025-12-01
644,35,1,20260101,9,94,1,0,0,0,20260101,2026-01-01
645,35,1,20260201,5,74,1,0,0,0,20260201,2026-02-01
646,35,1,20260301,18,139,1,0,0,0,20260301,2026-03-01
647,35,1,20260401,17,134,1,0,0,0,20260401,2026-04-01
648,35,1,20260501,12,109,1,0,0,0,20260501,2026-05-01
649,35,2,20260601,18,279,1,0,1,0,20260601,2026-06-01
650,35,2,20260701,13,229,1,0,0,0,20260701,2026-07-01
651,35,2,20260801,13,229,1,0,0,0,20260801,2026-08-01
652,35,2,20260901,15,249,1,0,0,0,20260901,2026-09-01
653,35,2,20261001,19,289,1,0,0,0,20261001,2026-10-01
654,35,2,20261101,12,219,1,0,0,0,20261101,2026-11-01
655,35,2,20261201,10,199,1,0,0,0,20261201,2026-12-01
656,36,1,20250101,20,149,1,0,0,0,20250101,2025-01-01
657,36,1,20250201,18,139,1,0,0,0,20250201,2025-02-01
658,36,1,20250301,17,134,1,0,0,0,20250301,2025-03-01
659,36,2,20250401,10,199,1,0,1,0,20250401,2025-04-01
660,36,2,20250501,11,209,1,0,0,0,20250501,2025-05-01
661,36,2,20250601,9,189,1,0,0,0,20250601,2025-06-01
662,36,2,20250701,12,219,1,0,0,0,20250701,2025-07-01
663,36,2,20250801,19,289,1,0,0,0,20250801,2025-08-01
664,36,2,20250901,18,279,1,0,0,0,20250901,2025-09-01
665,36,2,20251001,5,149,1,0,0,0,20251001,2025-10-01
666,36,2,20251101,19,289,1,0,0,0,20251101,2025-11-01
667,36,2,20251201,20,299,1,0,0,0,20251201,2025-12-01
668,36,2,20260101,15,249,1,0,0,0,20260101,2026-01-01
669,36,2,20260201,11,209,1,0,0,0,20260201,2026-02-01
670,36,2,20260301,19,289,1,0,0,0,20260301,2026-03-01
671,36,2,20260401,5,149,1,0,0,0,20260401,2026-04-01
672,36,2,20260501,8,179,1,0,0,0,20260501,2026-05-01
673,36,2,20260601,13,229,1,0,0,0,20260601,2026-06-01
674,36,2,20260701,16,259,0,1,0,0,20260701,2026-07-01
675,37,1,20250701,14,119,1,0,0,0,20250701,2025-07-01
676,37,1,20250801,14,119,1,0,0,0,20250801,2025-08-01
677,37,1,20250901,17,134,1,0,0,0,20250901,2025-09-01
678,37,1,20251001,7,84,1,0,0,0,20251001,2025-10-01
679,37,1,20251101,12,109,1,0,0,0,20251101,2025-11-01
680,37,1,20251201,20,149,1,0,0,0,20251201,2025-12-01
681,37,1,20260101,6,79,1,0,0,0,20260101,2026-01-01
682,37,1,20260201,6,79,1,0,0,0,20260201,2026-02-01
683,37,1,20260301,8,89,1,0,0,0,20260301,2026-03-01
684,37,1,20260401,10,99,1,0,0,0,20260401,2026-04-01
685,37,1,20260501,10,99,1,0,0,0,20260501,2026-05-01
686,37,1,20260601,15,124,1,0,0,0,20260601,2026-06-01
687,37,1,20260701,10,99,1,0,0,0,20260701,2026-07-01
688,37,1,20260801,5,74,1,0,0,0,20260801,2026-08-01
689,37,1,20260901,20,149,1,0,0,0,20260901,2026-09-01
690,37,1,20261001,8,89,1,0,0,0,20261001,2026-10-01
691,37,1,20261101,13,114,1,0,0,0,20261101,2026-11-01
692,37,1,20261201,8,89,0,1,0,0,20261201,2026-12-01
693,38,1,20231001,8,89,1,0,0,0,20231001,2023-10-01
694,38,1,20231101,14,119,1,0,0,0,20231101,2023-11-01
695,38,1,20231201,19,144,1,0,0,0,20231201,2023-12-01
696,38,1,20240101,10,99,1,0,0,0,20240101,2024-01-01
697,38,1,20240201,16,129,0,1,0,0,20240201,2024-02-01
698,39,1,20220201,97,534,1,0,0,0,20220201,2022-02-01
699,39,1,20220301,49,294,1,0,0,0,20220301,2022-03-01
700,39,1,20220401,76,429,1,0,0,0,20220401,2022-04-01
701,39,1,20220501,21,154,1,0,0,0,20220501,2022-05-01
702,39,1,20220601,87,484,1,0,0,0,20220601,2022-06-01
703,39,1,20220701,49,294,1,0,0,0,20220701,2022-07-01
704,39,1,20220801,38,239,1,0,0,0,20220801,2022-08-01
705,39,1,20220901,28,189,1,0,0,0,20220901,2022-09-01
706,39,1,20221001,35,224,1,0,0,0,20221001,2022-10-01
707,39,1,20221101,31,204,1,0,0,0,20221101,2022-11-01
708,39,1,20221201,20,149,1,0,0,0,20221201,2022-12-01
709,39,1,20230101,34,219,1,0,0,0,20230101,2023-01-01
710,39,1,20230201,94,519,1,0,0,0,20230201,2023-02-01
711,39,1,20230301,44,269,1,0,0,0,20230301,2023-03-01
712,39,1,20230401,50,299,1,0,0,0,20230401,2023-04-01
713,39,2,20230501,69,789,1,0,1,0,20230501,2023-05-01
714,39,2,20230601,56,659,1,0,0,0,20230601,2023-06-01
715,39,2,20230701,60,699,1,0,0,0,20230701,2023-07-01
716,39,2,20230801,56,659,0,1,0,0,20230801,2023-08-01
717,40,1,20241001,85,474,1,0,0,0,20241001,2024-10-01
718,40,1,20241101,58,339,1,0,0,0,20241101,2024-11-01
719,40,1,20241201,80,449,1,0,0,0,20241201,2024-12-01
720,40,1,20250101,66,379,1,0,0,0,20250101,2025-01-01
721,40,1,20250201,88,489,1,0,0,0,20250201,2025-02-01
722,40,1,20250301,90,499,1,0,0,0,20250301,2025-03-01
723,40,1,20250401,65,374,1,0,0,0,20250401,2025-04-01
724,40,1,20250501,89,494,1,0,0,0,20250501,2025-05-01
725,40,1,20250601,67,384,1,0,0,0,20250601,2025-06-01
726,40,1,20250701,53,314,1,0,0,0,20250701,2025-07-01
727,40,1,20250801,94,519,1,0,0,0,20250801,2025-08-01
728,40,1,20250901,34,219,1,0,0,0,20250901,2025-09-01
729,40,1,20251001,23,164,1,0,0,0,20251001,2025-10-01
730,40,1,20251101,94,519,1,0,0,0,20251101,2025-11-01
731,40,1,20251201,77,434,1,0,0,0,20251201,2025-12-01
732,40,1,20260101,91,504,1,0,0,0,20260101,2026-01-01
733,40,1,20260201,58,339,1,0,0,0,20260201,2026-02-01
734,40,1,20260301,68,389,1,0,0,0,20260301,2026-03-01
735,40,2,20260401,25,349,1,0,1,0,20260401,2026-04-01
736,40,2,20260501,60,699,1,0,0,0,20260501,2026-05-01
737,40,2,20260601,85,949,1,0,0,0,20260601,2026-06-01
738,40,2,20260701,95,1049,1,0,0,0,20260701,2026-07-01
739,40,3,20260801,78,1759,1,0,1,0,20260801,2026-08-01
740,40,3,20260901,90,1999,1,0,0,0,20260901,2026-09-01
741,40,3,20261001,29,779,1,0,0,0,20261001,2026-10-01
742,40,3,20261101,33,859,1,0,0,0,20261101,2026-11-01
743,40,3,20261201,48,1159,1,0,0,0,20261201,2026-12-01
744,41,1,20221001,11,104,1,0,0,0,20221001,2022-10-01
745,41,1,20221101,8,89,1,0,0,0,20221101,2022-11-01
746,41,1,20221201,14,119,1,0,0,0,20221201,2022-12-01
747,41,1,20230101,15,124,1,0,0,0,20230101,2023-01-01
748,41,1,20230201,6,79,1,0,0,0,20230201,2023-02-01
749,41,1,20230301,10,99,1,0,0,0,20230301,2023-03-01
750,41,1,20230401,5,74,1,0,0,0,20230401,2023-04-01
751,41,1,20230501,10,99,1,0,0,0,20230501,2023-05-01
752,41,1,20230601,9,94,1,0,0,0,20230601,2023-06-01
753,41,1,20230701,10,99,1,0,0,0,20230701,2023-07-01
754,41,1,20230801,19,144,1,0,0,0,20230801,2023-08-01
755,41,1,20230901,10,99,1,0,0,0,20230901,2023-09-01
756,41,1,20231001,9,94,1,0,0,0,20231001,2023-10-01
757,41,1,20231101,16,129,1,0,0,0,20231101,2023-11-01
758,41,1,20231201,19,144,1,0,0,0,20231201,2023-12-01
759,41,1,20240101,11,104,1,0,0,0,20240101,2024-01-01
760,41,1,20240201,18,139,1,0,0,0,20240201,2024-02-01
761,41,1,20240301,6,79,1,0,0,0,20240301,2024-03-01
762,41,1,20240401,19,144,1,0,0,0,20240401,2024-04-01
763,41,1,20240501,20,149,1,0,0,0,20240501,2024-05-01
764,41,1,20240601,20,149,1,0,0,0,20240601,2024-06-01
765,41,1,20240701,20,149,1,0,0,0,20240701,2024-07-01
766,41,1,20240801,5,74,1,0,0,0,20240801,2024-08-01
767,41,1,20240901,10,99,1,0,0,0,20240901,2024-09-01
768,41,1,20241001,13,114,1,0,0,0,20241001,2024-10-01
769,41,1,20241101,16,129,1,0,0,0,20241101,2024-11-01
770,41,1,20241201,6,79,1,0,0,0,20241201,2024-12-01
771,41,1,20250101,7,84,1,0,0,0,20250101,2025-01-01
772,41,1,20250201,17,134,1,0,0,0,20250201,2025-02-01
773,41,1,20250301,7,84,1,0,0,0,20250301,2025-03-01
774,41,1,20250401,8,89,1,0,0,0,20250401,2025-04-01
775,41,1,20250501,8,89,1,0,0,0,20250501,2025-05-01
776,41,1,20250601,10,99,1,0,0,0,20250601,2025-06-01
777,41,2,20250701,15,249,1,0,1,0,20250701,2025-07-01
778,41,2,20250801,16,259,1,0,0,0,20250801,2025-08-01
779,41,2,20250901,12,219,1,0,0,0,20250901,2025-09-01
780,41,2,20251001,10,199,1,0,0,0,20251001,2025-10-01
781,41,2,20251101,12,219,1,0,0,0,20251101,2025-11-01
782,41,2,20251201,8,179,1,0,0,0,20251201,2025-12-01
783,41,2,20260101,11,209,1,0,0,0,20260101,2026-01-01
784,41,3,20260201,14,479,1,0,1,0,20260201,2026-02-01
785,41,3,20260301,15,499,1,0,0,0,20260301,2026-03-01
786,41,3,20260401,19,579,1,0,0,0,20260401,2026-04-01
787,41,3,20260501,6,319,1,0,0,0,20260501,2026-05-01
788,41,4,20260601,20,1199,1,0,1,0,20260601,2026-06-01
789,41,4,20260701,17,1094,1,0,0,0,20260701,2026-07-01
790,41,4,20260801,10,849,1,0,0,0,20260801,2026-08-01
791,41,4,20260901,19,1164,1,0,0,0,20260901,2026-09-01
792,41,4,20261001,19,1164,1,0,0,0,20261001,2026-10-01
793,41,4,20261101,5,674,1,0,0,0,20261101,2026-11-01
794,41,4,20261201,17,1094,1,0,0,0,20261201,2026-12-01
795,42,1,20230401,12,109,1,0,0,0,20230401,2023-04-01
796,42,1,20230501,7,84,1,0,0,0,20230501,2023-05-01
797,42,1,20230601,12,109,1,0,0,0,20230601,2023-06-01
798,42,1,20230701,15,124,1,0,0,0,20230701,2023-07-01
799,42,1,20230801,18,139,1,0,0,0,20230801,2023-08-01
800,42,1,20230901,5,74,1,0,0,0,20230901,2023-09-01
801,42,1,20231001,17,134,1,0,0,0,20231001,2023-10-01
802,42,1,20231101,8,89,1,0,0,0,20231101,2023-11-01
803,42,1,20231201,8,89,1,0,0,0,20231201,2023-12-01
804,42,1,20240101,14,119,1,0,0,0,20240101,2024-01-01
805,42,1,20240201,11,104,1,0,0,0,20240201,2024-02-01
806,42,1,20240301,15,124,1,0,0,0,20240301,2024-03-01
807,42,1,20240401,12,109,1,0,0,0,20240401,2024-04-01
808,42,1,20240501,11,104,1,0,0,0,20240501,2024-05-01
809,42,1,20240601,7,84,1,0,0,0,20240601,2024-06-01
810,42,1,20240701,6,79,1,0,0,0,20240701,2024-07-01
811,42,1,20240801,16,129,1,0,0,0,20240801,2024-08-01
812,42,1,20240901,13,114,1,0,0,0,20240901,2024-09-01
813,42,1,20241001,8,89,1,0,0,0,20241001,2024-10-01
814,42,1,20241101,19,144,1,0,0,0,20241101,2024-11-01
815,42,1,20241201,16,129,1,0,0,0,20241201,2024-12-01
816,42,1,20250101,19,144,1,0,0,0,20250101,2025-01-01
817,42,1,20250201,5,74,1,0,0,0,20250201,2025-02-01
818,42,1,20250301,20,149,1,0,0,0,20250301,2025-03-01
819,42,1,20250401,8,89,1,0,0,0,20250401,2025-04-01
820,42,1,20250501,11,104,1,0,0,0,20250501,2025-05-01
821,42,1,20250601,13,114,1,0,0,0,20250601,2025-06-01
822,42,1,20250701,20,149,1,0,0,0,20250701,2025-07-01
823,42,1,20250801,19,144,1,0,0,0,20250801,2025-08-01
824,42,1,20250901,19,144,1,0,0,0,20250901,2025-09-01
825,42,1,20251001,11,104,1,0,0,0,20251001,2025-10-01
826,42,1,20251101,19,144,1,0,0,0,20251101,2025-11-01
827,42,1,20251201,15,124,1,0,0,0,20251201,2025-12-01
828,42,2,20260101,9,189,1,0,1,0,20260101,2026-01-01
829,42,2,20260201,20,299,1,0,0,0,20260201,2026-02-01
830,42,2,20260301,20,299,1,0,0,0,20260301,2026-03-01
831,42,1,20260401,13,114,1,0,0,1,20260401,2026-04-01
832,42,1,20260501,17,134,1,0,0,0,20260501,2026-05-01
833,42,1,20260601,7,84,1,0,0,0,20260601,2026-06-01
834,42,1,20260701,10,99,1,0,0,0,20260701,2026-07-01
835,42,1,20260801,15,124,1,0,0,0,20260801,2026-08-01
836,42,1,20260901,8,89,1,0,0,0,20260901,2026-09-01
837,42,1,20261001,9,94,1,0,0,0,20261001,2026-10-01
838,42,1,20261101,12,109,1,0,0,0,20261101,2026-11-01
